"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"NUDT16",5.7780009915088e-13,0.120991719273442,0.174,0.058,1.39440497928082e-08,"NUDT16"
"TNNI2",5.90597808736674e-13,0.215784843501738,0.269,0.112,1.42528969182422e-08,"TNNI2"
"CRK",5.96614660998003e-13,0.204398161941356,0.326,0.154,1.43981016138648e-08,"CRK"
"NUP160",6.05849959566288e-13,0.238931026813122,0.418,0.228,1.46209770742132e-08,"NUP160"
"TMEM71",6.06252738640721e-13,-0.193077382524958,0.007,0.101,1.46306973416165e-08,"TMEM71"
"MAP2K3",6.68118212743698e-13,-0.100722124267209,0.677,0.548,1.61236968281437e-08,"MAP2K3"
"ERO1B",6.70441431383874e-13,-0.362717105101389,0.122,0.284,1.6179763063587e-08,"ERO1B"
"APOL3",6.75820077552661e-13,-0.202024619536266,0.025,0.142,1.63095659315784e-08,"APOL3"
"RBX1",7.16466332923912e-13,0.295187377713054,0.784,0.59,1.72904820124528e-08,"RBX1"
"LIMD1",7.30757455837915e-13,0.198192616812614,0.294,0.132,1.76353696817364e-08,"LIMD1"
"VIM",7.39494238037904e-13,0.447237167529018,0.978,0.951,1.78462144465687e-08,"VIM"
"SLC7A1",7.85461503001295e-13,0.287273310707579,0.47,0.273,1.89555424519303e-08,"SLC7A1"
"HLA-DRA",7.89655601137776e-13,0.211828203532561,0.998,0.994,1.9056758622258e-08,"HLA-DRA"
"PPP1R15B",9.36821943772975e-13,-0.421735344911558,0.231,0.374,2.26083239690732e-08,"PPP1R15B"
"CPEB4",9.53140297333906e-13,-0.417295618131736,0.271,0.403,2.30021347955592e-08,"CPEB4"
"VMP1",9.60185970535822e-13,-0.350273348349068,0.423,0.47,2.3172168026941e-08,"VMP1"
"ATP1A1",9.76299344948352e-13,-0.301196996682894,0.629,0.645,2.35610320916386e-08,"ATP1A1"
"SLC4A8",9.98175299921683e-13,0.171593932727021,0.114,0.022,2.408896451301e-08,"SLC4A8"
"ZNF677",1.01692775921311e-12,0.163444642839063,0.157,0.043,2.454151761309e-08,"ZNF677"
"SDE2",1.02224124374363e-12,-0.386917951333061,0.231,0.368,2.46697479352651e-08,"SDE2"
"MT-ND3",1.03405386881591e-12,0.188761172121253,1,0.994,2.49548220161343e-08,"MT-ND3"
"ABCA1",1.0604368496255e-12,-0.210208284686718,0.012,0.114,2.55915224920122e-08,"ABCA1"
"DYRK1B",1.07272373538519e-12,0.177350711793333,0.393,0.214,2.58880419060508e-08,"DYRK1B"
"VAMP8",1.07689224513092e-12,0.298255514043043,0.769,0.582,2.59886405517446e-08,"VAMP8"
"CISD3",1.09353154397046e-12,0.163706035165144,0.201,0.07,2.6390196750639e-08,"CISD3"
"HAX1",1.15974637935739e-12,0.268010164504017,0.604,0.399,2.79881593730319e-08,"HAX1"
"SPINT1",1.17963251214256e-12,0.236607040980276,0.341,0.167,2.84680714155365e-08,"SPINT1"
"RPL23",1.25506024232326e-12,0.261482871731165,0.978,0.938,3.02883688279873e-08,"RPL23"
"SYNE3",1.26420078362136e-12,0.338029036485281,0.423,0.239,3.05089575111342e-08,"SYNE3"
"SOD1",1.2970237533085e-12,-0.317857230823257,0.806,0.8,3.1301074238594e-08,"SOD1"
"WBP2",1.31539576560677e-12,0.305261803354385,0.692,0.496,3.17444460113883e-08,"WBP2"
"PIH1D1",1.32662315733241e-12,0.139762766655234,0.49,0.305,3.20153966559031e-08,"PIH1D1"
"MAST4",1.33406483156068e-12,-0.218626759088748,0.025,0.138,3.2194986580054e-08,"MAST4"
"ST13",1.37188436717423e-12,0.326489634534258,0.828,0.696,3.31076854330157e-08,"ST13"
"H1FX",1.38034834524464e-12,0.194897583687838,0.57,0.374,3.33119466157888e-08,"H1FX"
"SNX20",1.41523696096006e-12,-0.39753004348325,0.264,0.393,3.41539135788491e-08,"SNX20"
"CCDC127",1.46228956515024e-12,0.203301212582267,0.254,0.104,3.52894340757708e-08,"CCDC127"
"SLC16A3",1.48416065374726e-12,-0.0495934871461494,0.565,0.432,3.58172490568825e-08,"SLC16A3"
"CNDP2",1.48547212197231e-12,0.250888296479187,0.498,0.299,3.58488987195578e-08,"CNDP2"
"ADAR",1.51373837306409e-12,-0.144414623358937,0.674,0.592,3.65310481571556e-08,"ADAR"
"TAF7",1.51650276647984e-12,0.281841517554379,0.619,0.415,3.6597761263458e-08,"TAF7"
"PKIG",1.62247785710982e-12,0.203006243985122,0.483,0.293,3.91552581256312e-08,"PKIG"
"NT5C",1.62331010713125e-12,0.307193118628359,0.709,0.52,3.91753428153985e-08,"NT5C"
"FMR1",1.73878972484589e-12,0.207106031837787,0.308,0.144,4.19622124297057e-08,"FMR1"
"TOM1",1.74684331836704e-12,0.221589954158125,0.627,0.425,4.21565698021517e-08,"TOM1"
"CBWD2",1.75186111649893e-12,0.232602274168272,0.443,0.251,4.22776643244687e-08,"CBWD2"
"RPL36A",1.84616958735081e-12,-0.349875669445165,0.886,0.871,4.45536106515371e-08,"RPL36A"
"MRPS18B",1.9141218020936e-12,0.268413394658404,0.45,0.259,4.61935014499247e-08,"MRPS18B"
"IDH1",1.9350075267087e-12,0.186596895812055,0.192,0.064,4.6697536642061e-08,"IDH1"
"UQCRB",1.95733855367972e-12,0.260487354128632,0.965,0.889,4.72364513159527e-08,"UQCRB"
"DPYSL2",2.05787752628278e-12,0.268338658955836,0.378,0.198,4.96627583417824e-08,"DPYSL2"
"EPPK1",2.11144154603893e-12,0.131479692869607,0.104,0.018,5.09554188305574e-08,"EPPK1"
"ITSN2",2.12682225904519e-12,0.227909967275691,0.858,0.684,5.13266015775377e-08,"ITSN2"
"EIF4G1",2.14890062371934e-12,0.30793211271831,0.637,0.443,5.1859418752219e-08,"EIF4G1"
"PRR14L",2.19816874859099e-12,0.200671227862463,0.321,0.156,5.30484064097463e-08,"PRR14L"
"CNTLN",2.23028834207601e-12,0.110661611774883,0.109,0.022,5.38235485593204e-08,"CNTLN"
"RPS6",2.30187415439555e-12,0.213583525500259,0.995,0.994,5.55511289680277e-08,"RPS6"
"SYT17",2.31766010641333e-12,0.2107991984305,0.294,0.133,5.5932091348073e-08,"SYT17"
"C5orf30",2.54108650644524e-12,0.211576635785125,0.184,0.061,6.13240406600431e-08,"C5orf30"
"BICD2",2.55599569378267e-12,0.252771716983482,0.403,0.219,6.16838440780572e-08,"BICD2"
"TCF7",2.57073950376165e-12,-0.380116414948685,0.072,0.211,6.20396564442799e-08,"TCF7"
"UBTF",2.70132667212998e-12,0.323006963975681,0.597,0.397,6.51911165785129e-08,"UBTF"
"TRIM47",2.70676960236197e-12,0.198469779366458,0.159,0.048,6.53224708138015e-08,"TRIM47"
"RASSF5",2.73052159288575e-12,0.341585169362703,0.754,0.579,6.58956776011119e-08,"RASSF5"
"CCDC88A",2.7325118123554e-12,-0.332781466450804,0.761,0.736,6.59437075675728e-08,"CCDC88A"
"DDX21",2.87090514522359e-12,-0.359208630521438,0.828,0.83,6.92835538696809e-08,"DDX21"
"SCAMP2",2.90314861516047e-12,0.271335449645256,0.617,0.415,7.00616855296676e-08,"SCAMP2"
"AC007388.1",2.9330385297296e-12,0.153975786340911,0.154,0.043,7.07830188379644e-08,"AC007388.1"
"RB1",2.96136964554101e-12,0.230654298026864,0.632,0.43,7.14667336558412e-08,"RB1"
"MIF4GD",2.97766266962829e-12,0.310777017320566,0.604,0.407,7.18599332061395e-08,"MIF4GD"
"RPS19",3.04898557475166e-12,0.246835410747809,0.998,0.994,7.35811688754818e-08,"RPS19"
"MDM2",3.15428544582355e-12,0.243872836491186,0.498,0.302,7.61223706640598e-08,"MDM2"
"EPC1",3.15981261316851e-12,-0.351112908933183,0.796,0.807,7.62557577935956e-08,"EPC1"
"METTL21A",3.204484324985e-12,-0.386050943821354,0.216,0.354,7.73338202148629e-08,"METTL21A"
"DDT",3.24148016608904e-12,-0.413404939823513,0.303,0.44,7.82266408482267e-08,"DDT"
"DDR1",3.25952154375064e-12,0.249385265636462,0.261,0.114,7.86620334153342e-08,"DDR1"
"MRPL41",3.26954308478097e-12,0.266363680619427,0.602,0.403,7.89038832650191e-08,"MRPL41"
"HCST",3.36678471848729e-12,-0.391087444343062,0.433,0.465,8.12506156112537e-08,"HCST"
"AC022167.3",3.47695936767197e-12,-0.17552483854617,0.01,0.104,8.39094604200276e-08,"AC022167.3"
"RAB30",3.49633910107469e-12,-0.415095360704088,0.326,0.46,8.43771515262354e-08,"RAB30"
"TSPYL2",3.5261896002839e-12,-0.438933407507361,0.415,0.509,8.50975336236515e-08,"TSPYL2"
"BBX",3.56195630463122e-12,-0.377882879325103,0.361,0.485,8.59606914996652e-08,"BBX"
"MRRF",3.60166369965361e-12,0.214838022727586,0.328,0.16,8.69189500637404e-08,"MRRF"
"MRPS6",3.62344850445658e-12,-0.372127899048934,0.303,0.414,8.74446827580505e-08,"MRPS6"
"WNT2B",3.68825386791535e-12,0.158207482838964,0.112,0.022,8.90086305944012e-08,"WNT2B"
"HINT1",3.81335544220595e-12,0.276618928557596,0.973,0.94,9.20277068867562e-08,"HINT1"
"DRAIC",3.97706521782243e-12,0.271816024392424,0.405,0.222,9.59785149017088e-08,"DRAIC"
"BMP2K",3.97748206169661e-12,0.281155087363674,0.445,0.257,9.59885745949242e-08,"BMP2K"
"CTLA4",4.00584847182519e-12,-0.620357617944627,0.211,0.289,9.66731411705572e-08,"CTLA4"
"KIF1B",4.14228103603643e-12,0.219948821100054,0.291,0.133,9.99656682426672e-08,"KIF1B"
"GPATCH11",4.18670714248065e-12,0.22015311867354,0.299,0.14,1.01037803469485e-07,"GPATCH11"
"BLK",4.41956626432221e-12,0.20178786735081,0.935,0.801,1.06657392656888e-07,"BLK"
"KIF16B",4.50136186703815e-12,0.169759247339135,0.206,0.077,1.08631365937232e-07,"KIF16B"
"OGFR",4.63579786406671e-12,0.304325830065366,0.577,0.385,1.11875709853522e-07,"OGFR"
"GAPDH",4.77798848693566e-12,0.399266917402267,0.983,0.955,1.15307196155218e-07,"GAPDH"
"HDAC9",4.78707271812844e-12,0.0745011657801032,0.206,0.094,1.15526425906594e-07,"HDAC9"
"SHLD2",4.81401602711852e-12,0.283857063900634,0.393,0.219,1.16176648782451e-07,"SHLD2"
"MARCKSL1",4.83301935746115e-12,-0.353284816162173,0.493,0.509,1.1663525615361e-07,"MARCKSL1"
"ARHGDIB",4.87432333416734e-12,-0.316618931166391,0.933,0.927,1.1763204502346e-07,"ARHGDIB"
"TMEM154",4.92517879586058e-12,0.123636617180729,0.657,0.469,1.18859339880503e-07,"TMEM154"
"SNHG7",5.03276666744496e-12,-0.390634817995588,0.326,0.44,1.21455757985449e-07,"SNHG7"
"CREB1",5.05214137822772e-12,0.249422851208916,0.57,0.37,1.21923327880769e-07,"CREB1"
"METTL16",5.31651436762108e-12,0.219694403727978,0.336,0.168,1.283034412338e-07,"METTL16"
"NCKAP1L",5.38370688527552e-12,0.244601799107757,0.731,0.538,1.29924998262354e-07,"NCKAP1L"
"IDI1",5.44511914608315e-12,-0.357789690867062,0.672,0.692,1.31407060352425e-07,"IDI1"
"CMTM6",5.46382815105143e-12,0.130486368302136,0.769,0.596,1.31858564769324e-07,"CMTM6"
"MT-ND4L",5.57160177176215e-12,0.195083439926942,1,0.992,1.34459465557936e-07,"MT-ND4L"
"PRKCE",5.73718504671122e-12,-0.371228869801166,0.174,0.339,1.38455486732282e-07,"PRKCE"
"EIF3E",5.8163003113421e-12,0.30814327112412,0.893,0.784,1.40364775413619e-07,"EIF3E"
"CAPG",6.0524586295551e-12,0.393153108637032,0.799,0.676,1.46063984107053e-07,"CAPG"
"PFN2",6.11243184971709e-12,0.125510504027326,0.134,0.035,1.47511317829223e-07,"PFN2"
"ACOT4",6.12579186029786e-12,0.151063651989308,0.177,0.057,1.47833734964568e-07,"ACOT4"
"PLEKHA2",6.16355200915845e-12,-0.400903408303285,0.46,0.528,1.48745000637021e-07,"PLEKHA2"
"PHF20",6.84417054817504e-12,0.309715415486608,0.644,0.45,1.65170367839108e-07,"PHF20"
"ALDOA",6.89226340766684e-12,0.292362551145805,0.821,0.664,1.66330992817224e-07,"ALDOA"
"HMGA1",6.91482180043432e-12,-0.307863577898601,0.652,0.612,1.66875394509882e-07,"HMGA1"
"RGS16",7.02488996626425e-12,-0.247050677540839,0.017,0.111,1.69531669555855e-07,"RGS16"
"NFX1",7.07088890311807e-12,0.268194675186017,0.667,0.469,1.70641761898948e-07,"NFX1"
"EIF2AK1",7.37616924939615e-12,-0.355285367491758,0.251,0.407,1.78009092495677e-07,"EIF2AK1"
"WDR91",7.75275167127170e-12,0.28166925648984,0.413,0.231,1.870971560828e-07,"WDR91"
"MAGEF1",7.89931700376222e-12,-0.192895098479877,0.025,0.135,1.90634217251794e-07,"MAGEF1"
"RPS16",7.90718917955398e-12,-0.252031113806392,0.988,0.989,1.90824196470176e-07,"RPS16"
"HNRNPA3",8.12150902622353e-12,0.256213477017682,0.886,0.733,1.95996377329852e-07,"HNRNPA3"
"AKAP6",8.21827125529151e-12,0.193363524308814,0.159,0.048,1.9833154020395e-07,"AKAP6"
"LBR",8.56071263845352e-12,0.258180729418499,0.443,0.256,2.06595678103799e-07,"LBR"
"KIF3A",8.78215840456353e-12,0.256209702253413,0.396,0.216,2.11939828777332e-07,"KIF3A"
"MZT2A",8.97903863693614e-12,0.278912068417727,0.485,0.299,2.1669113942518e-07,"MZT2A"
"RCC2",9.04087969929702e-12,0.22540352420324,0.351,0.18,2.18183549783135e-07,"RCC2"
"ARIH1",9.27495030754661e-12,-0.367091121994059,0.279,0.431,2.23832375772022e-07,"ARIH1"
"CCDC88C",9.29035401423616e-12,0.259309489335171,0.595,0.397,2.24204113425561e-07,"CCDC88C"
"SAFB2",1.01262729724803e-11,-0.373165041873949,0.353,0.498,2.44377345644866e-07,"SAFB2"
"PBRM1",1.02531904401358e-11,0.288722537571772,0.495,0.304,2.47440244891797e-07,"PBRM1"
"DALRD3",1.04609269983061e-11,0.198545875228838,0.42,0.24,2.52453551250121e-07,"DALRD3"
"IFIT2",1.07928777354528e-11,-0.308725371259829,0.012,0.104,2.60464518389682e-07,"IFIT2"
"IER5",1.11379924431576e-11,0.266614684062444,0.55,0.354,2.68793171630721e-07,"IER5"
"SLC39A10",1.11498125467006e-11,0.188072270174254,0.326,0.163,2.69078426189524e-07,"SLC39A10"
"DNAJB6",1.12064520366356e-11,-0.378921266165681,0.532,0.649,2.70445307000126e-07,"DNAJB6"
"TMEM126B",1.12090636628803e-11,0.19526998181043,0.274,0.123,2.70508333376291e-07,"TMEM126B"
"FAM161A",1.13371761532576e-11,0.154708148899112,0.112,0.023,2.73600072106566e-07,"FAM161A"
"MAP4K3",1.13680744618104e-11,0.134979673235409,0.114,0.025,2.74345740986869e-07,"MAP4K3"
"LRRFIP1",1.14449401571547e-11,-0.335274772335937,0.886,0.822,2.76200740812615e-07,"LRRFIP1"
"EPN1",1.16905518070594e-11,0.205639055879336,0.572,0.377,2.82128086759765e-07,"EPN1"
"TUBA1C",1.19937085669522e-11,-0.367474549096751,0.378,0.438,2.89444168846258e-07,"TUBA1C"
"ARHGAP31",1.2448970728306e-11,0.181825900648214,0.458,0.283,3.00431010586209e-07,"ARHGAP31"
"ANP32B",1.27168189403757e-11,0.266573805213853,0.846,0.686,3.06894991488088e-07,"ANP32B"
"RNF187",1.27258260910821e-11,0.208315355337885,0.403,0.225,3.07112361056084e-07,"RNF187"
"CNPY3",1.27928115960063e-11,0.226683049697418,0.833,0.661,3.0872892224642e-07,"CNPY3"
"DAAM1",1.29933815862445e-11,0.270821441102172,0.333,0.17,3.13569277820838e-07,"DAAM1"
"SKIL",1.34746563280188e-11,0.159892824699536,0.672,0.486,3.25183881164077e-07,"SKIL"
"SLC12A6",1.36902002931779e-11,0.251116807005624,0.597,0.4,3.30385603675262e-07,"SLC12A6"
"ARHGAP24",1.36946690011377e-11,-0.415348391854053,0.734,0.746,3.30493447004457e-07,"ARHGAP24"
"PCMTD1",1.4072831210593e-11,-0.38638604959484,0.229,0.378,3.39619635605241e-07,"PCMTD1"
"RNF5",1.42788593008198e-11,0.226332126309589,0.44,0.256,3.44591711506685e-07,"RNF5"
"SAP18",1.42888727226615e-11,-0.235866309474606,0.838,0.796,3.44833365415989e-07,"SAP18"
"ATM",1.44957861410077e-11,0.162193068247398,0.6,0.41,3.49826806940938e-07,"ATM"
"REL",1.46169347844788e-11,-0.376974055630798,0.891,0.893,3.52750487153826e-07,"REL"
"FLT3",1.5332293116914e-11,0.151023797631311,0.129,0.032,3.70014229790485e-07,"FLT3"
"RPS5",1.56664849591191e-11,-0.234601159859666,0.988,0.984,3.78079281518422e-07,"RPS5"
"GCHFR",1.56803154470714e-11,0.113754362114946,0.361,0.209,3.78413052684173e-07,"GCHFR"
"ZBTB1",1.60137659860054e-11,-0.348763746092931,0.361,0.453,3.86460214540267e-07,"ZBTB1"
"LPXN",1.61842417028365e-11,-0.354183531309867,0.371,0.45,3.90574305014552e-07,"LPXN"
"RNF125",1.72458344293421e-11,0.195824132229086,0.306,0.15,4.16193722283314e-07,"RNF125"
"KYNU",1.73534729100999e-11,0.166436220142299,0.368,0.203,4.1879136173944e-07,"KYNU"
"MX2",1.79332990012591e-11,-0.481213136283779,0.303,0.421,4.32784304797385e-07,"MX2"
"PNN",1.85050489380798e-11,-0.323646391395082,0.597,0.614,4.46582346022679e-07,"PNN"
"MAP3K8",1.87012012762206e-11,-0.540934708783846,0.408,0.543,4.51316090399031e-07,"MAP3K8"
"PARP9",1.87321006633105e-11,0.294090717785302,0.376,0.204,4.52061785307673e-07,"PARP9"
"MEF2A",1.90070631804848e-11,0.245291754796187,0.56,0.366,4.5869745573464e-07,"MEF2A"
"TGFB1",1.91794697310367e-11,-0.360279094166303,0.652,0.644,4.6285814301911e-07,"TGFB1"
"GUK1",2.14056798061065e-11,-0.246077787345972,0.647,0.646,5.16583270760769e-07,"GUK1"
"SH3BP5",2.25103675464343e-11,0.229638157989791,0.915,0.781,5.432426999981e-07,"SH3BP5"
"COX17",2.29747925387188e-11,0.1889558983837,0.657,0.466,5.54450668336901e-07,"COX17"
"CACNB2",2.32069812194954e-11,-0.180632784513462,0.281,0.226,5.60054077770082e-07,"CACNB2"
"SARAF",2.32634276368594e-11,-0.206547201336908,0.98,0.919,5.61416299160329e-07,"SARAF"
"DENR",2.33868711311711e-11,0.195917381787704,0.612,0.419,5.64395361008552e-07,"DENR"
"MED25",2.45540894724238e-11,0.311826900362004,0.455,0.276,5.92563841238005e-07,"MED25"
"MDFIC",2.47934021994614e-11,0.182972860950155,0.296,0.143,5.98339175279603e-07,"MDFIC"
"SERPINF1",2.48466346930069e-11,-0.359265531759258,0.179,0.301,5.99623835046336e-07,"SERPINF1"
"RBM47",2.53301032209402e-11,0.25543864143685,0.351,0.185,6.1129138103095e-07,"RBM47"
"PRPF8",2.53346611636479e-11,0.20585532649594,0.629,0.437,6.11401377862314e-07,"PRPF8"
"DENND4B",2.57798497572452e-11,0.207930534249248,0.336,0.171,6.22145114191598e-07,"DENND4B"
"AC022239.1",2.62819075318839e-11,0.178269551167827,0.231,0.095,6.34261274466953e-07,"AC022239.1"
"FAM173A",2.67010548577749e-11,0.166932192686606,0.383,0.217,6.44376556882682e-07,"FAM173A"
"MVP",2.69917074709929e-11,0.302586031843183,0.629,0.441,6.51390876397471e-07,"MVP"
"TMEM141",2.716962862062e-11,0.193616957028268,0.229,0.093,6.55684647501422e-07,"TMEM141"
"B4GALT1",2.71907777134609e-11,-0.327711380025777,0.639,0.631,6.56195038558952e-07,"B4GALT1"
"CDK6",2.81836092087973e-11,0.143315510416566,0.132,0.035,6.80155041035905e-07,"CDK6"
"FLNB",2.81896230764901e-11,0.214224093144101,0.557,0.371,6.80300173704937e-07,"FLNB"
"TNIP2",2.88468045615821e-11,0.221389072525426,0.562,0.371,6.9615993448466e-07,"TNIP2"
"TOP1",3.00341352103516e-11,-0.234244817667636,0.741,0.701,7.24813785031415e-07,"TOP1"
"SMAD2",3.02190263353726e-11,0.199983449683076,0.52,0.331,7.29275762551547e-07,"SMAD2"
"MBD4",3.1297072121754e-11,-0.401032400700047,0.483,0.583,7.55292241514288e-07,"MBD4"
"GEMIN6",3.14022438505007e-11,0.174475689614387,0.189,0.068,7.57830350844132e-07,"GEMIN6"
"NFKB2",3.202527579092e-11,0.0856004911677137,0.791,0.627,7.72865980662273e-07,"NFKB2"
"IFI30",3.218534660215e-11,0.203523574438199,0.221,0.089,7.76728969549687e-07,"IFI30"
"RNF114",3.42872159103221e-11,-0.350844254850027,0.371,0.479,8.27453381563803e-07,"RNF114"
"LMNA",3.54038455522895e-11,0.240159357171259,0.938,0.817,8.54401004713402e-07,"LMNA"
"BBC3",3.58223539055623e-11,0.230821301968557,0.373,0.204,8.64500866802934e-07,"BBC3"
"RNF126",3.6616170768928e-11,0.3229513619087,0.672,0.51,8.83658049166539e-07,"RNF126"
"RPL10A",3.68115023069335e-11,0.218146181259833,0.99,0.99,8.88371985173225e-07,"RPL10A"
"CCDC24",3.71494407582811e-11,-0.198468584928181,0.02,0.112,8.96527453819599e-07,"CCDC24"
"SLC25A3",3.75167786567332e-11,0.177949616946532,0.985,0.905,9.05392419322942e-07,"SLC25A3"
"NEK1",3.7973917027081e-11,-0.349536469090838,0.187,0.322,9.16424539614545e-07,"NEK1"
"FADD",3.86061327322865e-11,0.218595836926823,0.338,0.175,9.3168180122827e-07,"FADD"
"PRNP",3.98640480861813e-11,-0.362991263771707,0.289,0.41,9.62039072463813e-07,"PRNP"
"PARP14",4.21952668470334e-11,-0.383457901400839,0.303,0.388,1.01829837481946e-06,"PARP14"
"CHCHD5",4.36979711320246e-11,0.17229604589504,0.386,0.218,1.05456313732915e-06,"CHCHD5"
"RNF167",4.37160173963918e-11,0.261738960161908,0.507,0.321,1.05499864782712e-06,"RNF167"
"MRPL16",4.39613241137938e-11,0.272271068919846,0.4,0.228,1.06091863483819e-06,"MRPL16"
"HSPA1B",4.39784688297853e-11,-0.550136229591432,0.323,0.26,1.06133238826921e-06,"HSPA1B"
"ARSG",4.41402360560301e-11,0.167981054965237,0.184,0.065,1.06523631674018e-06,"ARSG"
"CIC",4.47412279301401e-11,0.213681521384595,0.343,0.179,1.07974005363807e-06,"CIC"
"ZC3H12A",4.54461941334888e-11,-0.106869272323265,0.577,0.456,1.09675300302349e-06,"ZC3H12A"
"TNFRSF13B",4.63877901708819e-11,-0.326387249521012,0.107,0.223,1.11947654019389e-06,"TNFRSF13B"
"TNFRSF4",4.8000415905843e-11,-0.546740364274086,0.144,0.201,1.15839403705571e-06,"TNFRSF4"
"FAM122B",4.86396080942038e-11,0.161755109355726,0.281,0.135,1.17381966213742e-06,"FAM122B"
"RTN4",4.89187535093892e-11,0.293059807083799,0.751,0.579,1.18055627844209e-06,"RTN4"
"ADAMTS6",4.91022029827656e-11,-0.319926497974819,0.07,0.183,1.18498346458308e-06,"ADAMTS6"
"CD55",4.97206049890624e-11,-0.312607072365596,0.95,0.912,1.19990736020104e-06,"CD55"
"CUL5",5.04670269120322e-11,0.259084634464533,0.485,0.3,1.21792076046807e-06,"CUL5"
"RARRES3",5.26046651549309e-11,-0.246856443384878,0.047,0.168,1.26950838418395e-06,"RARRES3"
"ARID3A",5.30672849645524e-11,0.0816712460974766,0.473,0.324,1.28067278804954e-06,"ARID3A"
"NDUFAF3",5.58221294565235e-11,0.256511297067693,0.595,0.405,1.34715545017428e-06,"NDUFAF3"
"NUBP1",5.7869476038012e-11,0.259801572375494,0.44,0.262,1.39656406522534e-06,"NUBP1"
"FAM83G",5.93609431646964e-11,0.217764882076236,0.311,0.155,1.43255764139362e-06,"FAM83G"
"RIOX2",6.09637254634794e-11,0.19193845463561,0.236,0.101,1.47123758661015e-06,"RIOX2"
"RNF10",6.21532346150631e-11,-0.325604436248401,0.55,0.634,1.49994401096532e-06,"RNF10"
"MYBL2",6.22144510627392e-11,-0.2591857809335,0.015,0.106,1.50142134749709e-06,"MYBL2"
"PIGP",6.25684426330021e-11,0.191585448410461,0.299,0.145,1.50996422606224e-06,"PIGP"
"LSM5",6.26715152692968e-11,-0.310941250652905,0.301,0.404,1.51245167799394e-06,"LSM5"
"CLINT1",6.40374215672203e-11,-0.367832405352421,0.46,0.541,1.54541509468173e-06,"CLINT1"
"TEX264",6.4138363557349e-11,0.201822246335239,0.391,0.219,1.5478511277295e-06,"TEX264"
"SLC25A11",6.65522258054649e-11,0.197113928220171,0.281,0.132,1.60610486536328e-06,"SLC25A11"
"CYB5R3",6.78998155568532e-11,-0.309348496117843,0.6,0.639,1.63862624883354e-06,"CYB5R3"
"AIP",6.94061691220459e-11,0.251271544587093,0.657,0.469,1.67497907942233e-06,"AIP"
"COMMD8",6.97551258602761e-11,0.242058539989633,0.405,0.231,1.68340045238604e-06,"COMMD8"
"ZFP82",6.99139634462701e-11,0.180827888654967,0.251,0.112,1.68723367984884e-06,"ZFP82"
"TADA3",7.00724618688398e-11,0.244696482909395,0.445,0.266,1.69105872228071e-06,"TADA3"
"ARSA",7.40018285753161e-11,0.144923273729056,0.301,0.156,1.7858861290081e-06,"ARSA"
"BASP1",7.44636927544685e-11,-0.205992432678033,0.015,0.105,1.79703229724359e-06,"BASP1"
"AZIN1",7.76751421375589e-11,-0.336450011252857,0.575,0.602,1.87453420520571e-06,"AZIN1"
"MARCH3",7.77563039521354e-11,-0.351051633878275,0.199,0.349,1.87649288327688e-06,"MARCH3"
"STAT1",7.78357213356887e-11,-0.370064765035404,0.428,0.467,1.87840946299417e-06,"STAT1"
"HECTD3",8.08777194122818e-11,0.192244665177326,0.299,0.146,1.9518220025766e-06,"HECTD3"
"PLXND1",8.39821858812947e-11,-0.144391669877035,0.012,0.101,2.02674209187329e-06,"PLXND1"
"PNOC",8.40185954463746e-11,0.115477815449825,0.552,0.38,2.02762076390736e-06,"PNOC"
"PPP1R10",8.68921892798927e-11,-0.394813993663614,0.47,0.526,2.09696920389165e-06,"PPP1R10"
"GPCPD1",9.05522100747241e-11,0.220719582984261,0.647,0.458,2.18529648573332e-06,"GPCPD1"
"BAG1",9.28723353075837e-11,-0.126395068100882,0.545,0.477,2.24128806797792e-06,"BAG1"
"STX7",9.31833951365757e-11,0.0620801916769811,0.729,0.558,2.24879487483098e-06,"STX7"
"LITAF",9.35016398877739e-11,-0.314775215697584,0.94,0.9,2.25647507541165e-06,"LITAF"
"RPA2",9.39863688642835e-11,0.236849279614677,0.597,0.408,2.26817303980175e-06,"RPA2"
"ARL6IP5",9.65990280770683e-11,0.220976847982171,0.751,0.572,2.33122434458389e-06,"ARL6IP5"
"ZDHHC7",9.75193561001616e-11,0.212541030623436,0.338,0.178,2.3534346207652e-06,"ZDHHC7"
"C5orf51",1.00489293940779e-10,0.167997119299725,0.343,0.184,2.42510813067283e-06,"C5orf51"
"TMEM63A",1.01956655086073e-10,0.193273185454372,0.331,0.175,2.46051995719221e-06,"TMEM63A"
"BANK1",1.02400421706716e-10,-0.295346133941592,0.097,0.238,2.47122937704818e-06,"BANK1"
"DCTN1",1.02443308237982e-10,0.224077933726164,0.438,0.261,2.47226435770723e-06,"DCTN1"
"SLC30A4",1.04335280721824e-10,0.175534593068395,0.177,0.062,2.51792332965978e-06,"SLC30A4"
"GLOD4",1.0522151597233e-10,0.220468700245222,0.381,0.212,2.53931084496025e-06,"GLOD4"
"TRNAU1AP",1.07382329245665e-10,0.252340512839581,0.438,0.261,2.59145775168563e-06,"TRNAU1AP"
"PLCL2",1.08886237288138e-10,0.188279408173835,0.438,0.264,2.62775156447465e-06,"PLCL2"
"GNA13",1.11411249827011e-10,-0.159737460583159,0.597,0.533,2.68868769207527e-06,"GNA13"
