"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"NPLOC4",1.38104039624833e-37,0.0308870153625154,0.225,0.102,3.33286478826609e-33,"NPLOC4"
"MRPS25",1.41748215781529e-37,-0.366312011977907,0.241,0.245,3.42080969145563e-33,"MRPS25"
"YTHDF3",1.42066050692361e-37,0.00673531544846018,0.283,0.152,3.42848000135874e-33,"YTHDF3"
"CHAD",1.43036934849562e-37,0.258964529381093,0.131,0.012,3.45191034872448e-33,"CHAD"
"PRPF3",1.50465664530098e-37,-0.167922024846778,0.231,0.166,3.63118788210486e-33,"PRPF3"
"ERF",1.54394248887905e-37,0.202166953883245,0.19,0.047,3.72599640841182e-33,"ERF"
"SFXN1",1.57225319412366e-37,-0.160925488276139,0.193,0.133,3.79431863337863e-33,"SFXN1"
"PLEKHM1",1.60417801046605e-37,-0.00371486301972718,0.247,0.133,3.87136279265771e-33,"PLEKHM1"
"RABGEF1",1.62557337505628e-37,0.200574606559251,0.197,0.05,3.92299622602333e-33,"RABGEF1"
"ARF3",1.6452414437518e-37,0.0947949271129434,0.231,0.096,3.97046117620622e-33,"ARF3"
"EZH1",1.650438679061e-37,-0.510324515382976,0.18,0.23,3.98300366417791e-33,"EZH1"
"TMEM30A",1.66663748573792e-37,-0.151743920767865,0.28,0.198,4.02209624433132e-33,"TMEM30A"
"SF3A3",1.6723725642864e-37,0.00660173878583026,0.336,0.201,4.03593670939237e-33,"SF3A3"
"TRAPPC8",1.68546693912057e-37,-0.167415541642973,0.209,0.141,4.06753736417967e-33,"TRAPPC8"
"PHACTR4",1.71616186528785e-37,-0.296781016006386,0.206,0.167,4.14161342949916e-33,"PHACTR4"
"SUDS3",1.74298345328954e-37,-0.0921702791308734,0.309,0.207,4.20634196782366e-33,"SUDS3"
"ZNF131",1.75362903462151e-37,-0.0407223641621094,0.318,0.195,4.2320329492521e-33,"ZNF131"
"RTN3",1.79107109898556e-37,0.0921085984055539,0.234,0.094,4.32239188318184e-33,"RTN3"
"VPS26A",1.80075074562594e-37,-0.0783301795601616,0.348,0.233,4.34575177441907e-33,"VPS26A"
"MIF4GD",1.80346909777908e-37,0.222717266745656,0.4,0.198,4.35231197367025e-33,"MIF4GD"
"KSR2",1.89457209481353e-37,-0.694569664589608,0.217,0.325,4.57217083641349e-33,"KSR2"
"RSRC1",1.92166838793652e-37,-0.205492415254921,0.307,0.228,4.6375623206072e-33,"RSRC1"
"CWC15",1.94358347734754e-37,-0.0366742691505828,0.404,0.266,4.69045000588281e-33,"CWC15"
"ST6GALNAC4",1.95230022799422e-37,0.0988112005713458,0.426,0.252,4.71148614021845e-33,"ST6GALNAC4"
"MTO1",1.98876007616111e-37,-0.0352166450152545,0.228,0.123,4.7994746917996e-33,"MTO1"
"ARID3A",1.99018278187641e-37,0.271111604007217,0.257,0.088,4.80290810750235e-33,"ARID3A"
"CFAP97",2.01771407901157e-37,-0.254787504354413,0.238,0.197,4.86934938687862e-33,"CFAP97"
"PIN1",2.05426774468171e-37,-0.0163980445446819,0.35,0.216,4.95756434824036e-33,"PIN1"
"BIRC2",2.0828845901995e-37,-0.0370060590509373,0.299,0.182,5.02662538152845e-33,"BIRC2"
"RETREG3",2.08741023847199e-37,-0.039486527432677,0.224,0.122,5.03754712850444e-33,"RETREG3"
"CTSA",2.09152990123478e-37,0.0902583272335364,0.282,0.133,5.0474891106499e-33,"CTSA"
"RBBP5",2.11247162489603e-37,0.137741122569018,0.227,0.08,5.0980277723616e-33,"RBBP5"
"KIAA0232",2.13911237316953e-37,0.0299216155232671,0.18,0.07,5.16231989017002e-33,"KIAA0232"
"PPP1R9B",2.18231986207463e-37,-0.0553598859895783,0.225,0.129,5.26659252314469e-33,"PPP1R9B"
"LETM1",2.21801977022727e-37,0.114312205085411,0.217,0.08,5.35274711148948e-33,"LETM1"
"METTL8",2.27141668922526e-37,-0.509888620674918,0.254,0.294,5.48160989610731e-33,"METTL8"
"CISD2",2.28028575837795e-37,0.0934969255335465,0.312,0.154,5.50301362069351e-33,"CISD2"
"PSMD3",2.28049486490021e-37,-0.0348075531872226,0.345,0.227,5.50351825746369e-33,"PSMD3"
"COX7A2L",2.31767823580128e-37,-0.0873178475332472,0.48,0.36,5.59325288645922e-33,"COX7A2L"
"TARSL2",2.37814084198013e-37,-0.295645934493781,0.26,0.222,5.73916729395064e-33,"TARSL2"
"CASC4",2.39493500745115e-37,-0.159232941485839,0.252,0.182,5.77969665348187e-33,"CASC4"
"ATP6V1C2",2.42632952620866e-37,0.278435963337579,0.122,0.008,5.85546104559937e-33,"ATP6V1C2"
"BTNL9",2.44402795697317e-37,0.0454042561453073,0.11,0.027,5.89817266856336e-33,"BTNL9"
"KDM4C",2.50764501377465e-37,-0.30386794712223,0.296,0.26,6.05169971174236e-33,"KDM4C"
"PRKAG2",2.551756128576e-37,-0.0375623216865265,0.19,0.097,6.15815306509247e-33,"PRKAG2"
"HERC4",2.55264331286792e-37,-0.45331778149981,0.169,0.192,6.16029410694415e-33,"HERC4"
"CEBPB",2.56543712019249e-37,0.144621180971712,0.139,0.022,6.19116940216053e-33,"CEBPB"
"KPNA5",2.59826441569134e-37,-0.238447448616773,0.204,0.161,6.27039151438791e-33,"KPNA5"
"NUB1",2.61801139501595e-37,-0.222487032280916,0.263,0.197,6.318046899592e-33,"NUB1"
"STAT1",2.70137184987596e-37,0.00985121638114861,0.455,0.282,6.51922068530565e-33,"STAT1"
"COX16",2.73416871084307e-37,0.0353971633775625,0.335,0.187,6.59836934987759e-33,"COX16"
"ANKAR",2.7502474255466e-37,-0.484331827232876,0.126,0.191,6.63717211207161e-33,"ANKAR"
"PARP8",2.77108067091447e-37,-0.0708787996961104,0.288,0.18,6.6874489831179e-33,"PARP8"
"CHERP",2.79009362804532e-37,0.0405458985105882,0.31,0.161,6.73333295256176e-33,"CHERP"
"SIK2",2.80527235939149e-37,0.0236240004048676,0.18,0.077,6.76996378491948e-33,"SIK2"
"RAB4A",2.89775965697203e-37,-0.0916693381722836,0.36,0.245,6.99316338017059e-33,"RAB4A"
"HVCN1",2.91354160997073e-37,-0.106257883888337,0.609,0.459,7.03124996734237e-33,"HVCN1"
"AGTPBP1",2.91697776830877e-37,-0.186613176468956,0.246,0.175,7.03954244825957e-33,"AGTPBP1"
"SSR1",2.98097197435566e-37,-0.127076159190688,0.363,0.263,7.19397966571253e-33,"SSR1"
"RBBP8",3.27886182633772e-37,0.243316492544345,0.278,0.101,7.91287724550081e-33,"RBBP8"
"RAB31",3.29107916099124e-37,0.16789533972885,0.412,0.222,7.94236133922016e-33,"RAB31"
"AP1M1",3.32422986137445e-37,-0.0472084755836438,0.43,0.284,8.02236392445497e-33,"AP1M1"
"SOCS1",3.36865555074796e-37,0.2406451046219,0.23,0.071,8.12957644062004e-33,"SOCS1"
"WDR45B",3.38628198115168e-37,0.0520231844443557,0.24,0.111,8.17211430511336e-33,"WDR45B"
"NOTCH2",3.44180648385022e-37,0.00667025851953679,0.213,0.105,8.30611158747574e-33,"NOTCH2"
"FLNB",3.68927000324767e-37,-0.0955988043954578,0.312,0.198,8.9033152988376e-33,"FLNB"
"PPIH",3.73403961820422e-37,-0.0315894856974334,0.285,0.17,9.01135781061226e-33,"PPIH"
"SEPT6",3.74702609228225e-37,-0.193189665748416,0.746,0.629,9.04269806850475e-33,"SEPT6"
"APC",3.77299099510479e-37,-0.255113640337126,0.213,0.181,9.10535916848638e-33,"APC"
"ATP8A1",3.84309212756204e-37,-0.436941598449415,0.159,0.187,9.27453423144546e-33,"ATP8A1"
"NSL1",3.95443560430163e-37,-0.143829781398489,0.24,0.17,9.54323944386112e-33,"NSL1"
"RPL30",4.09307850092542e-37,0.148700060742748,0.991,0.953,9.87782634628332e-33,"RPL30"
"C8orf59",4.1237499026109e-37,-0.0727430779609695,0.454,0.334,9.95184563997088e-33,"C8orf59"
"ADH5",4.15943108154353e-37,-0.234795491457895,0.319,0.264,1.0037955029089e-32,"ADH5"
"CYTH2",4.30568315746453e-37,0.098180318039573,0.241,0.1,1.03909051639092e-32,"CYTH2"
"LAX1",4.32796186158321e-37,-0.0133495139614158,0.351,0.215,1.04446703605588e-32,"LAX1"
"GOSR1",4.35402891496138e-37,-0.127779180404522,0.276,0.182,1.05075779804763e-32,"GOSR1"
"IGHD",4.4171348212298e-37,-0.207815482674299,0.463,0.341,1.06598714640739e-32,"IGHD"
"NCSTN",4.56559135565894e-37,0.0767768288557679,0.258,0.115,1.10181416186117e-32,"NCSTN"
"MRPL50",4.6159171492725e-37,0.177771471652619,0.259,0.095,1.11395928563393e-32,"MRPL50"
"RPL10",4.66861029676107e-37,0.112634520571865,0.996,0.969,1.12667572291735e-32,"RPL10"
"PLCL2",4.76481169679233e-37,-0.426952996634477,0.263,0.299,1.14989200678689e-32,"PLCL2"
"PDCL3",4.89516795609248e-37,0.179487260314292,0.241,0.085,1.1813508828438e-32,"PDCL3"
"ZNF439",4.89644392161506e-37,-0.54042288836548,0.131,0.196,1.18165881160336e-32,"ZNF439"
"AATF",4.91055764753643e-37,0.000963221749924248,0.342,0.201,1.18506487707997e-32,"AATF"
"RIMKLB",5.18877406829602e-37,-0.0585258663008802,0.176,0.092,1.25220684590188e-32,"RIMKLB"
"BECN1",5.23568055085841e-37,-0.0778602812359859,0.325,0.216,1.26352678733866e-32,"BECN1"
"SYTL1",5.30407324856787e-37,-0.139122057794423,0.473,0.35,1.28003199707688e-32,"SYTL1"
"DDX39B",5.36264070375724e-37,-0.395457566229264,0.174,0.193,1.29416608103773e-32,"DDX39B"
"YJU2",5.41494126320605e-37,0.0659740568352735,0.248,0.113,1.30678777504952e-32,"YJU2"
"SMIM12",5.48453650960945e-37,0.168424515808143,0.271,0.104,1.32358319586405e-32,"SMIM12"
"PPM1D",5.51575227533765e-37,0.105013786620665,0.31,0.152,1.33111649660724e-32,"PPM1D"
"CCDC84",5.51855972099191e-37,-0.399740940785807,0.148,0.161,1.33179401746698e-32,"CCDC84"
"TMA7",5.53140334138314e-37,-0.0998318751111502,0.826,0.7,1.33489356837599e-32,"TMA7"
"AMZ2",5.56931675571375e-37,0.164355235565778,0.301,0.132,1.3440432126564e-32,"AMZ2"
"LYRM2",5.61996687228704e-37,-0.137032953514047,0.329,0.229,1.35626660528903e-32,"LYRM2"
"ZFHX3",5.85307473284877e-37,0.192545952187864,0.158,0.029,1.41252252527839e-32,"ZFHX3"
"PRPS1",5.92046478995397e-37,0.120575846547367,0.321,0.157,1.42878576775959e-32,"PRPS1"
"VEZF1",6.03588074812347e-37,0.132187413674585,0.272,0.119,1.45663910094464e-32,"VEZF1"
"SON",6.05520959068259e-37,-0.249275357311439,0.93,0.84,1.46130373051943e-32,"SON"
"PTRHD1",6.16261242644049e-37,0.0372209684608658,0.439,0.284,1.48722325687288e-32,"PTRHD1"
"PYROXD1",6.16773726814214e-37,-0.077079972714674,0.277,0.17,1.48846003492074e-32,"PYROXD1"
"TMX1",6.35827017011086e-37,-0.187271258789649,0.256,0.19,1.53444134015285e-32,"TMX1"
"AGO2",6.54561664701929e-37,0.220444434005414,0.223,0.069,1.57965366542516e-32,"AGO2"
"SLC25A24",6.76367453945449e-37,-0.151423086743973,0.21,0.143,1.63227757660655e-32,"SLC25A24"
"XPA",6.84862661299025e-37,-0.320385509248868,0.29,0.273,1.65277906051294e-32,"XPA"
"PEX16",7.11735683148874e-37,0.0194651332795622,0.297,0.166,1.71763172414318e-32,"PEX16"
"RPS21",7.16198352678818e-37,0.180768678152556,0.994,0.922,1.72840148451979e-32,"RPS21"
"TESC",7.17682513988475e-37,1.31985031572339,0.687,0.512,1.73198321100839e-32,"TESC"
"BET1L",7.27676525058606e-37,0.113420088223848,0.297,0.141,1.75610175792393e-32,"BET1L"
"PTK2",7.38674569880175e-37,-0.00104841215109669,0.156,0.065,1.78264333949183e-32,"PTK2"
"SEC63",7.40350168411299e-37,-0.288022781121821,0.273,0.228,1.78668706142699e-32,"SEC63"
"NDUFS6",7.88722372232091e-37,0.0785269757551208,0.384,0.222,1.90342370090771e-32,"NDUFS6"
"UBN1",7.96948582919676e-37,0.00925931813757053,0.263,0.139,1.92327601516005e-32,"UBN1"
"TBL1XR1",8.13485433173058e-37,-0.181023488092783,0.262,0.186,1.96318439587654e-32,"TBL1XR1"
"IFITM2",8.18487736414375e-37,-0.172030198093077,0.525,0.435,1.97525645428881e-32,"IFITM2"
"JUN",8.30199488634853e-37,0.828401118967821,0.829,0.619,2.00352042592249e-32,"JUN"
"CRY2",8.49406343637617e-37,0.013033025250332,0.213,0.098,2.04987232910066e-32,"CRY2"
"VAMP7",8.54273337974916e-37,0.0353625091425799,0.219,0.102,2.06161784653486e-32,"VAMP7"
"TSTA3",8.60493034274384e-37,0.157379586219515,0.297,0.127,2.07662783961437e-32,"TSTA3"
"GBF1",8.65752998297146e-37,-0.0180006203387454,0.241,0.129,2.0893217107905e-32,"GBF1"
"SEC23A",8.71608336970431e-37,-0.198484729352593,0.259,0.192,2.10345239961074e-32,"SEC23A"
"PTS",9.02579876280441e-37,0.0662595954031044,0.231,0.104,2.17819601542759e-32,"PTS"
"TNFRSF9",9.30511034672915e-37,0.195191170843073,0.112,0.005,2.24560227997615e-32,"TNFRSF9"
"SLC52A2",9.3444843693523e-37,0.0902232039802314,0.195,0.075,2.25510441285579e-32,"SLC52A2"
"HDLBP",9.37472666178243e-37,0.0722072625711941,0.317,0.167,2.26240278528795e-32,"HDLBP"
"VAMP8",9.45691062716676e-37,-0.0304434945607328,0.611,0.455,2.28223624165415e-32,"VAMP8"
"DNAJA4",9.49648171472912e-37,0.244563987737199,0.116,0.007,2.29178593221558e-32,"DNAJA4"
"PURA",9.53046876287899e-37,-0.245262337789879,0.217,0.169,2.29998802654559e-32,"PURA"
"ERLEC1",9.82844527681497e-37,-0.0111255867234353,0.328,0.201,2.37189869865376e-32,"ERLEC1"
"DNPEP",9.92733058485858e-37,-0.100439673920278,0.281,0.185,2.39576269004392e-32,"DNPEP"
"BRD9",1.0065652006355e-36,0.0622655163728896,0.254,0.121,2.42914379869364e-32,"BRD9"
"RHBDF2",1.05144545510066e-36,0.155559223371352,0.237,0.09,2.53745331679443e-32,"RHBDF2"
"VPS41",1.07696722784766e-36,-0.158109458801149,0.232,0.157,2.59904501096476e-32,"VPS41"
"COPS2",1.10713845128569e-36,-0.0173480408044934,0.414,0.276,2.67185722448774e-32,"COPS2"
"TBCC",1.12422244040398e-36,0.144139880747747,0.323,0.154,2.71308601542692e-32,"TBCC"
"SF3A2",1.16412337138118e-36,-0.0903845976093138,0.455,0.33,2.8093789321542e-32,"SF3A2"
"MRPS12",1.21769612319676e-36,0.126886382737581,0.292,0.137,2.93866605411074e-32,"MRPS12"
"SEMA4D",1.25343507195151e-36,-0.0185167828621917,0.242,0.127,3.02491485914057e-32,"SEMA4D"
"ZMAT3",1.30009621349418e-36,0.0928001996526444,0.199,0.071,3.13752219202551e-32,"ZMAT3"
"UGCG",1.31829435565549e-36,-0.334821862258728,0.482,0.419,3.1814397685034e-32,"UGCG"
"UVRAG",1.34703911125547e-36,-0.292313202943268,0.66,0.567,3.25080948719282e-32,"UVRAG"
"RCC2",1.38160518647671e-36,0.00109454114586466,0.176,0.075,3.33422779652425e-32,"RCC2"
"RPN2",1.44829933679358e-36,0.0225007584065005,0.448,0.296,3.49518078948394e-32,"RPN2"
"SPATS2",1.46605673412498e-36,0.010404751330345,0.214,0.107,3.53803471646382e-32,"SPATS2"
"POLR2G",1.47335621536397e-36,0.0947041454926547,0.4,0.232,3.55565055453787e-32,"POLR2G"
"RPL4",1.5092088878542e-36,0.00931457484437814,0.983,0.868,3.64217380905855e-32,"RPL4"
"OPA1",1.55058804943801e-36,-0.283263030870225,0.24,0.208,3.74203413970874e-32,"OPA1"
"PRKD3",1.6555701261888e-36,-0.245698731175419,0.331,0.266,3.99538738553142e-32,"PRKD3"
"SNRPC",1.6601577566216e-36,0.0955391297579891,0.436,0.267,4.00645871405491e-32,"SNRPC"
"AC118549.1",1.67303299663416e-36,-0.348274376584024,0.184,0.193,4.03753053077723e-32,"AC118549.1"
"COMMD2",1.6794208452308e-36,-0.140841077509561,0.324,0.236,4.05294632579549e-32,"COMMD2"
"TRPV3",1.7498194089524e-36,0.20295370428001,0.116,0.007,4.22283917962483e-32,"TRPV3"
"ELOVL1",1.79643943263165e-36,0.176297964798673,0.31,0.136,4.33534728276997e-32,"ELOVL1"
"ATP5IF1",1.83484086548836e-36,0.0324268376501347,0.647,0.474,4.42802146068305e-32,"ATP5IF1"
"ZSWIM6",1.88481102530161e-36,0.180699607042841,0.164,0.033,4.54861444736037e-32,"ZSWIM6"
"ACADVL",1.89717005719246e-36,-0.158226767083413,0.322,0.238,4.57844049902256e-32,"ACADVL"
"TRAPPC10",1.93075648107009e-36,-0.0636120827240285,0.301,0.199,4.65949461576646e-32,"TRAPPC10"
"NOL11",1.95996041417284e-36,-0.137932926073888,0.269,0.184,4.72997246752331e-32,"NOL11"
"LRRC8B",1.97373269136387e-36,-0.00281730251204382,0.186,0.087,4.76320910406842e-32,"LRRC8B"
"FRMD8",1.97928931116921e-36,0.0847121973869633,0.216,0.086,4.77661889464464e-32,"FRMD8"
"TMEM263",1.98801353607629e-36,-0.246030887380745,0.268,0.21,4.79767306661291e-32,"TMEM263"
"ZC3H8",2.09078950590297e-36,-0.112186575723189,0.195,0.124,5.04570231459563e-32,"ZC3H8"
"NEAT1",2.13295482242953e-36,0.414652342354287,0.747,0.515,5.14745987296917e-32,"NEAT1"
"SNX10",2.19423709798403e-36,-0.23676899636641,0.372,0.323,5.29535238856487e-32,"SNX10"
"METTL17",2.20289774703892e-36,-0.253827308225238,0.239,0.196,5.31625313292903e-32,"METTL17"
"CNDP2",2.20575412303692e-36,-0.104490611352959,0.29,0.196,5.323146425125e-32,"CNDP2"
"NEK7",2.25042721865103e-36,-0.157357179811212,0.201,0.139,5.43095600677054e-32,"NEK7"
"EIF4A2",2.32429685773083e-36,0.587674831483089,0.862,0.674,5.60922560676182e-32,"EIF4A2"
"SNX14",2.3730580572721e-36,-0.185273730916333,0.252,0.197,5.72690100961477e-32,"SNX14"
"SGPP2",2.42213995298839e-36,0.186732984283389,0.169,0.035,5.84535034854689e-32,"SGPP2"
"MFSD14A",2.46551553566645e-36,-0.167968109457612,0.267,0.188,5.95002864222384e-32,"MFSD14A"
"ZEB1",2.47820837604506e-36,0.181788531619992,0.37,0.184,5.98066027390955e-32,"ZEB1"
"IGFLR1",2.5542343131138e-36,0.106439818393359,0.445,0.264,6.16413366783754e-32,"IGFLR1"
"SUSD6",2.59605936052507e-36,-0.0287045300605994,0.23,0.119,6.26507005475516e-32,"SUSD6"
"PEF1",2.61441665013198e-36,0.173885332213,0.315,0.14,6.30937170176352e-32,"PEF1"
"ZBTB10",2.69998800118551e-36,0.116530968293853,0.35,0.186,6.51588104326099e-32,"ZBTB10"
"NMT1",2.75415626008511e-36,0.0112256998117222,0.205,0.098,6.64660530246339e-32,"NMT1"
"EEF2K",2.76504478610942e-36,0.0494347830490193,0.201,0.085,6.67288258231787e-32,"EEF2K"
"RPRD1B",2.77190068200599e-36,-0.0928621708850013,0.204,0.125,6.68942791588506e-32,"RPRD1B"
"RP2",2.78605893308635e-36,0.0819006982393694,0.235,0.104,6.72359602321729e-32,"RP2"
"WSB2",2.80928956623807e-36,-0.0138584363310649,0.238,0.127,6.77965851020233e-32,"WSB2"
"MCCC2",2.85548260929432e-36,-0.19257917526637,0.242,0.18,6.89113618100997e-32,"MCCC2"
"KIF2A",2.89903071186417e-36,-0.195193456936868,0.314,0.229,6.9962308169418e-32,"KIF2A"
"RPL21",3.02841956573974e-36,0.197990016831084,0.987,0.916,7.30848493799972e-32,"RPL21"
"BAIAP3",3.12086868918758e-36,0.0661710498448511,0.194,0.077,7.53159240761638e-32,"BAIAP3"
"FLI1",3.16215352542687e-36,-0.224740091363895,0.234,0.185,7.63122510291267e-32,"FLI1"
"YLPM1",3.37200035298915e-36,-0.123345116438611,0.308,0.218,8.13764845186872e-32,"YLPM1"
"CRYZL1",3.39284997190686e-36,-0.375248607298439,0.164,0.18,8.18796483720282e-32,"CRYZL1"
"INTS6L",3.40141706558235e-36,-0.198299793565643,0.161,0.112,8.20863980436988e-32,"INTS6L"
"SPIDR",3.68448616986828e-36,-0.313652685365686,0.196,0.183,8.89177047374312e-32,"SPIDR"
"ENTPD4",3.68669106198785e-36,-0.403495956122444,0.188,0.193,8.89709153989527e-32,"ENTPD4"
"DDI2",3.75808453850572e-36,-0.0583100007751253,0.208,0.116,9.06938541677585e-32,"DDI2"
"SLC41A2",3.81190999683977e-36,0.160156836246478,0.11,0.007,9.19928239537341e-32,"SLC41A2"
"ZDHHC6",3.82613886175641e-36,-0.168386795053354,0.277,0.209,9.23362091507674e-32,"ZDHHC6"
"NFATC3",3.90184354643356e-36,-0.292635901853832,0.304,0.271,9.41631903060811e-32,"NFATC3"
"PPM1A",3.93793066342911e-36,0.0606962202206536,0.234,0.106,9.50340807005347e-32,"PPM1A"
"PAPSS1",3.94394321815402e-36,-0.138153300470077,0.298,0.213,9.51791816837109e-32,"PAPSS1"
"MGRN1",3.94577986331523e-36,-0.0411022372566605,0.277,0.163,9.52235054413863e-32,"MGRN1"
"UBA1",4.0411768437442e-36,0.0918096865762406,0.342,0.18,9.75257207700788e-32,"UBA1"
"TIPRL",4.19979880711292e-36,-0.02000760059026,0.278,0.163,1.01353744612056e-31,"TIPRL"
"KRCC1",4.30827532539496e-36,0.127780734566098,0.31,0.15,1.03971608427757e-31,"KRCC1"
"ZNF736",4.39861323806885e-36,-0.379248811837966,0.162,0.177,1.06151733274316e-31,"ZNF736"
"RPL37",4.49857764833438e-36,0.205917237461042,0.994,0.965,1.08564174387254e-31,"RPL37"
"TP53BP1",4.77924540402168e-36,0.0635355587971377,0.286,0.145,1.15337529335255e-31,"TP53BP1"
"CBFB",4.78901857010773e-36,0.0544147817913995,0.218,0.101,1.1557338515241e-31,"CBFB"
"CDK5R1",4.78937006452106e-36,0.201596914807701,0.115,0.007,1.15581867767087e-31,"CDK5R1"
"SPATA2",4.790753508324e-36,0.251905569373707,0.197,0.045,1.15615254416383e-31,"SPATA2"
"HIPK3",4.90299546247445e-36,-0.0194301324708578,0.221,0.115,1.18323989495896e-31,"HIPK3"
"DYNC1LI1",4.90697033662926e-36,-0.00973039149665755,0.299,0.172,1.18419915133874e-31,"DYNC1LI1"
"PARP4",5.09007437029976e-36,-0.372651936663066,0.213,0.206,1.22838764778444e-31,"PARP4"
"MYO9A",5.18009851508808e-36,-0.219799715006442,0.183,0.146,1.25011317464621e-31,"MYO9A"
"MFF",5.18663918104568e-36,-0.136858712560667,0.374,0.279,1.25169163356175e-31,"MFF"
"RPF1",5.22502723160849e-36,-0.0565159461026248,0.253,0.146,1.26095582180408e-31,"RPF1"
"EFTUD2",5.25855245108824e-36,-0.0402345055506352,0.278,0.163,1.26904646302113e-31,"EFTUD2"
"GATAD2B",5.28823055138437e-36,-0.0523428296426565,0.295,0.178,1.27620867896559e-31,"GATAD2B"
"HMGN4",5.29703095046682e-36,0.0346462922494271,0.328,0.188,1.27833247927616e-31,"HMGN4"
"TPP2",5.46702506010351e-36,-0.187556967841904,0.268,0.202,1.31935715775478e-31,"TPP2"
"HNRNPA1",5.46950768970153e-36,0.274772765394904,0.964,0.83,1.31995629075567e-31,"HNRNPA1"
"ZNF217",5.57232923658266e-36,-0.182840857726479,0.244,0.179,1.34477021466449e-31,"ZNF217"
"LACTB",5.64973233038196e-36,0.184223950830062,0.177,0.04,1.36344990329108e-31,"LACTB"
"POU2AF1",5.66819711688529e-36,-0.20995254491005,0.534,0.45,1.36790601021793e-31,"POU2AF1"
"ZDHHC17",5.7790361853973e-36,-0.204565504762167,0.178,0.135,1.39465480262193e-31,"ZDHHC17"
"TMEM230",5.8063654667394e-36,-0.043140586672837,0.4,0.274,1.40125017808822e-31,"TMEM230"
"SRP68",6.19510843920189e-36,0.0166372493754276,0.273,0.146,1.49506551963259e-31,"SRP68"
"DAZAP1",6.23832175025199e-36,0.00884567998935182,0.246,0.127,1.50549418798831e-31,"DAZAP1"
"DIDO1",6.56730610205651e-36,-0.261331204315055,0.254,0.225,1.5848879816093e-31,"DIDO1"
"TUBGCP2",6.61915387611026e-36,-0.0822718882276667,0.31,0.204,1.59740040492169e-31,"TUBGCP2"
"CTDSP1",6.66741182709008e-36,-0.0295293570752994,0.202,0.104,1.60904649623165e-31,"CTDSP1"
"PSMB9",6.76777063879646e-36,-0.015636581997938,0.585,0.425,1.63326608826075e-31,"PSMB9"
"GTF2H1",6.79597247356655e-36,0.0559034365302431,0.269,0.131,1.64007203704582e-31,"GTF2H1"
"COPS3",6.80108974863617e-36,0.142559552669789,0.331,0.162,1.64130698903837e-31,"COPS3"
"AL158850.1",6.81624618156983e-36,-0.398562913289752,0.39,0.361,1.64496469099825e-31,"AL158850.1"
"AP3M1",7.27061235350587e-36,-0.168385041150687,0.241,0.173,1.75461687927157e-31,"AP3M1"
"RALGAPB",7.46423851694542e-36,-0.237026079774172,0.193,0.151,1.80134468129444e-31,"RALGAPB"
"SNHG7",7.48950737568467e-36,0.0717830422809352,0.448,0.279,1.80744281497398e-31,"SNHG7"
"C16orf54",7.69841200933348e-36,0.295645874500057,0.234,0.068,1.85785777021245e-31,"C16orf54"
"PREX1",7.77559064984186e-36,-0.0236911814399513,0.206,0.109,1.87648329152634e-31,"PREX1"
"DENND5B",7.81472357299552e-36,-0.124681261898098,0.2,0.133,1.88592723987101e-31,"DENND5B"
"GCN1",8.09060728695522e-36,-0.0565960419131908,0.189,0.106,1.9525062565609e-31,"GCN1"
"TM9SF4",8.71385474148567e-36,-0.101671369001016,0.216,0.135,2.10291456476274e-31,"TM9SF4"
"CD7",8.87210570259902e-36,0.384450670217577,0.11,0.005,2.14110526920822e-31,"CD7"
"KIAA1109",8.9437631967661e-36,-0.383599004221704,0.208,0.204,2.15839837227556e-31,"KIAA1109"
"MAPKAPK5",9.13181884049735e-36,-0.112745440734574,0.249,0.158,2.20378184077722e-31,"MAPKAPK5"
"FCGR2B",9.59874685275941e-36,-0.309902665494042,0.436,0.382,2.31646557797643e-31,"FCGR2B"
"USP10",1.02847062116952e-35,-0.0782586957826279,0.333,0.222,2.4820081500684e-31,"USP10"
"CLTB",1.03209131476434e-35,0.127769049197768,0.307,0.144,2.49074596992078e-31,"CLTB"
"NCOA2",1.06446295012716e-35,-0.266834895261112,0.217,0.186,2.56886843754187e-31,"NCOA2"
"ZCCHC17",1.07100548486913e-35,0.0527575592182506,0.256,0.125,2.58465753663466e-31,"ZCCHC17"
"RNF144B",1.09286971822521e-35,0.226447920745904,0.172,0.037,2.63742249099289e-31,"RNF144B"
"LRRFIP2",1.10408708074514e-35,-0.197481402130777,0.253,0.198,2.66449335196226e-31,"LRRFIP2"
"GLUD1",1.1560539730661e-35,0.174901430733568,0.557,0.348,2.78990505320041e-31,"GLUD1"
"TNFRSF13C",1.18710045037862e-35,-0.0163019598550914,0.453,0.294,2.86482951689872e-31,"TNFRSF13C"
"UIMC1",1.29154814103771e-35,-0.147831776984182,0.334,0.246,3.1168931287663e-31,"UIMC1"
"RIC8A",1.30048826606666e-35,0.0953549005266107,0.283,0.136,3.13846833249866e-31,"RIC8A"
"COL9A2",1.32220349068669e-35,-0.185161634706489,0.379,0.3,3.19087368407418e-31,"COL9A2"
"ERP44",1.35257985593663e-35,-0.00444197663349466,0.338,0.214,3.26418096633187e-31,"ERP44"
"WARS",1.38620604238348e-35,0.190538767883912,0.45,0.254,3.34533104208405e-31,"WARS"
"ASCC2",1.42543255409914e-35,-0.0966967508168718,0.228,0.145,3.43999638280746e-31,"ASCC2"
