"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RBM8A",1.09851185878033e-53,0.608309636154556,0.801,0.396,2.65103866879457e-49,"RBM8A"
"SMARCB1",1.1128520537562e-53,-0.533489377319696,0.736,0.662,2.68564586132984e-49,"SMARCB1"
"RPL39",1.2158847879174e-53,0.520763794300551,0.985,0.884,2.93429475868107e-49,"RPL39"
"BACH1",1.68486479898273e-53,0.758095672123303,0.705,0.291,4.06608421938502e-49,"BACH1"
"MTMR6",2.43002570844604e-53,0.534149631354921,0.444,0.093,5.86438104219282e-49,"MTMR6"
"RIPOR1",2.66461586150351e-53,0.709890650268275,0.721,0.306,6.43051745856643e-49,"RIPOR1"
"HLA-C",2.72238107802644e-53,0.552227293343964,0.989,0.884,6.5699222556012e-49,"HLA-C"
"HLA-DPB1",3.37152295188524e-53,0.680937526596189,0.977,0.816,8.13649633978466e-49,"HLA-DPB1"
"CYCS",3.67127393208796e-53,0.634957352162887,0.7,0.288,8.85988538030787e-49,"CYCS"
"PRDX1",3.89205139985817e-53,0.761767607946459,0.862,0.495,9.39268764327773e-49,"PRDX1"
"CRIP2",4.01983452680785e-53,0.63980030042651,0.358,0.038,9.70106666354538e-49,"CRIP2"
"CALR",4.9111794956141e-53,0.638985241022307,0.843,0.454,1.18521494767655e-48,"CALR"
"RUBCN",4.9303713952618e-53,0.521793764616817,0.629,0.228,1.18984652881853e-48,"RUBCN"
"AKIRIN1",5.40703666955672e-53,0.53847877252656,0.639,0.237,1.30488015946412e-48,"AKIRIN1"
"OAT",5.92787286653689e-53,0.558027263170976,0.357,0.038,1.43057355888135e-48,"OAT"
"UBE2D1",6.21993257456225e-53,0.451356832955655,0.411,0.079,1.50105632821911e-48,"UBE2D1"
"FOSL2",6.47412674638453e-53,0.51876131770398,0.283,0.01,1.56240100770498e-48,"FOSL2"
"RAPGEF2",6.73693969622489e-53,0.484144245134159,0.418,0.079,1.62582565688995e-48,"RAPGEF2"
"PCMT1",6.88786817669712e-53,0.542926971551105,0.584,0.187,1.66224922708232e-48,"PCMT1"
"RPL37",7.91139481771035e-53,0.500690595661548,0.985,0.93,1.90925691135804e-48,"RPL37"
"PAIP2",7.94848037143251e-53,0.671560319474289,0.811,0.417,1.91820676803781e-48,"PAIP2"
"HMGA1",9.69378658445773e-53,0.771154820187945,0.661,0.252,2.33940151642718e-48,"HMGA1"
"PSMD11",1.06368736935177e-52,0.414569627213126,0.57,0.199,2.56699672845662e-48,"PSMD11"
"COL6A3",1.11716228070749e-52,-1.00624470398223,0.042,0.351,2.69604773203138e-48,"COL6A3"
"DYNLT3",1.59414943945645e-52,0.493452525988557,0.36,0.043,3.84716084224026e-48,"DYNLT3"
"RNASET2",1.66961662112808e-52,-0.725760712548252,0.67,0.705,4.02928579176839e-48,"RNASET2"
"GNAI3",2.02320812005311e-52,0.536820766805397,0.603,0.205,4.88260815612417e-48,"GNAI3"
"SNRPG",3.14371228632167e-52,0.594801467771009,0.75,0.343,7.58672086058009e-48,"SNRPG"
"EHMT1",3.54423395117099e-52,0.730107496119591,0.889,0.553,8.55329979436094e-48,"EHMT1"
"AHI1",3.72323298249074e-52,0.423646280480879,0.492,0.137,8.9852781566449e-48,"AHI1"
"USP36",1.24584669489368e-51,0.635671880196768,0.543,0.157,3.00660182878692e-47,"USP36"
"ZYX",1.4294690269421e-51,0.554936749019356,0.421,0.075,3.44973760271938e-47,"ZYX"
"GRN",1.58148336320338e-51,-0.827752586879414,0.454,0.531,3.81659380041871e-47,"GRN"
"DSTN",2.25733788349067e-51,0.536069853087688,0.376,0.051,5.44763351422803e-47,"DSTN"
"NR4A3",2.62561017361552e-51,0.669403381029551,0.278,0.01,6.33638503198633e-47,"NR4A3"
"NDUFA6",2.96333783055273e-51,0.580685178565518,0.659,0.257,7.15142318647291e-47,"NDUFA6"
"MT-ND3",3.02119471394515e-51,-0.944356722669855,0.999,1,7.29104920316383e-47,"MT-ND3"
"TMED2",3.0636618154947e-51,0.51564915386211,0.642,0.245,7.39353505933336e-47,"TMED2"
"COX4I1",3.33544585719756e-51,0.569736637228561,0.976,0.776,8.04943148717488e-47,"COX4I1"
"RRP12",3.68351590992051e-51,0.633153792325199,0.482,0.114,8.88942894541117e-47,"RRP12"
"HNRNPAB",4.43183558426456e-51,0.511073402974404,0.505,0.139,1.06953488155057e-46,"HNRNPAB"
"GOLGB1",5.03453705944303e-51,0.523394461755225,0.634,0.242,1.21498482855539e-46,"GOLGB1"
"CCDC93",5.05653246155726e-51,0.334868051305443,0.501,0.157,1.22029297894761e-46,"CCDC93"
"RALGAPA1",5.82714632891858e-51,0.385977077678039,0.594,0.224,1.40626522355792e-46,"RALGAPA1"
"AIM2",6.57162073357995e-51,-1.15516145547692,0.357,0.584,1.58592923163485e-46,"AIM2"
"SERINC1",6.91576584004531e-51,0.616984300150701,0.676,0.272,1.66898177017813e-46,"SERINC1"
"OXSR1",6.99205532357962e-51,0.459630144298583,0.48,0.131,1.68739271123947e-46,"OXSR1"
"CERS2",8.47627220790005e-51,0.473695808631571,0.474,0.118,2.04557877193252e-46,"CERS2"
"CRLF3",8.87984574070182e-51,0.470248591864415,0.676,0.283,2.14297317260357e-46,"CRLF3"
"FBXL3",1.14045762083899e-50,0.333786487959291,0.364,0.071,2.75226637637072e-46,"FBXL3"
"CTNNB1",1.41857234830955e-50,0.409831059461682,0.631,0.253,3.42344064817543e-46,"CTNNB1"
"MAP4K4",1.4556732874763e-50,0.345861173226846,0.506,0.167,3.51297634466655e-46,"MAP4K4"
"VASP",1.51438314748191e-50,0.830661049728152,0.733,0.361,3.6546608498181e-46,"VASP"
"MSI2",1.74210258550365e-50,-0.72874630144927,0.689,0.664,4.20421616959595e-46,"MSI2"
"YWHAE",2.07498828148583e-50,0.608362599572946,0.742,0.341,5.00756921970974e-46,"YWHAE"
"ADAM8",2.10238496991505e-50,0.396851229180785,0.481,0.139,5.07368564789599e-46,"ADAM8"
"ANKLE2",2.79195642859064e-50,0.12142461480676,0.556,0.25,6.73782844911779e-46,"ANKLE2"
"IGLV3-21",3.41537432778893e-50,-0.867704919907859,0.971,0.94,8.24232286525303e-46,"IGLV3-21"
"STX7",3.56424873033563e-50,-1.0363148590404,0.616,0.705,8.60160146091897e-46,"STX7"
"PDE4B",3.79318456099436e-50,0.825572105265889,0.86,0.546,9.15409230104769e-46,"PDE4B"
"FAM49A",3.87479979371206e-50,0.535298616955705,0.494,0.132,9.35105434216531e-46,"FAM49A"
"AC243960.1",4.83827765390502e-50,-0.894411343803314,0.11,0.449,1.1676215462169e-45,"AC243960.1"
"OGT",5.93191423478375e-50,-0.958511915884859,0.726,0.743,1.43154886228036e-45,"OGT"
"DNAJC9",6.76931894003882e-50,0.503091011016184,0.509,0.144,1.63363973979957e-45,"DNAJC9"
"RPS26",9.80910779622615e-50,0.308297527871504,0.949,0.647,2.36723198446326e-45,"RPS26"
"ARHGDIA",9.97319909591538e-50,0.70758713149341,0.853,0.513,2.40683213781726e-45,"ARHGDIA"
"GOLPH3",1.03913299823768e-49,0.505650336317107,0.557,0.182,2.50773966464698e-45,"GOLPH3"
"TXNDC15",1.41330339286743e-49,0.441593700851831,0.417,0.086,3.41072507800696e-45,"TXNDC15"
"YPEL5",1.55268640664419e-49,0.832754071025914,0.829,0.472,3.74709810515442e-45,"YPEL5"
"VDAC2",1.62324778308523e-49,0.512442116649392,0.781,0.392,3.91738387491958e-45,"VDAC2"
"TSG101",1.80246939040751e-49,0.569246680499778,0.496,0.129,4.34989937987044e-45,"TSG101"
"EHD4",2.34419182644738e-49,0.577183269999818,0.547,0.167,5.65723813476547e-45,"EHD4"
"MORF4L1",2.40305463951988e-49,0.65535530220144,0.921,0.654,5.79929176155333e-45,"MORF4L1"
"TRAPPC4",3.27486798905276e-49,0.467070248824619,0.45,0.106,7.90323891798102e-45,"TRAPPC4"
"AL158850.1",3.3252915458712e-49,-1.05292190000803,0.287,0.52,8.02492608765096e-45,"AL158850.1"
"LTB",3.55529610967572e-49,-1.10153567782851,0.515,0.674,8.57999610148041e-45,"LTB"
"CD6",3.99378517736619e-49,0.460954969612956,0.529,0.167,9.63820176853783e-45,"CD6"
"RPLP1",4.79594259513407e-49,0.491403692065002,0.99,0.945,1.15740482648371e-44,"RPLP1"
"G3BP2",4.99568826702985e-49,0.702920396357294,0.768,0.381,1.20560944948231e-44,"G3BP2"
"HNRNPF",5.4976937207454e-49,0.643429449894292,0.797,0.414,1.32675842562749e-44,"HNRNPF"
"IRF1",7.16925419988565e-49,0.714163858225439,0.709,0.313,1.7301561160584e-44,"IRF1"
"ZNFX1",7.63991089313443e-49,0.400993597476481,0.55,0.195,1.84373969584013e-44,"ZNFX1"
"PELI1",7.83288678151133e-49,-0.840207649743481,0.501,0.593,1.89031056698213e-44,"PELI1"
"LDLRAD4",9.64191218192273e-49,0.691530327153335,0.429,0.086,2.32688266686341e-44,"LDLRAD4"
"AMD1",1.36696907360302e-48,0.624367318384,0.657,0.263,3.29890646532616e-44,"AMD1"
"AP3S1",1.41583846596217e-48,0.658747238444467,0.592,0.204,3.41684296990652e-44,"AP3S1"
"TCL1A",1.47995348597097e-48,-1.12380048336053,0.251,0.576,3.57157174769375e-44,"TCL1A"
"DNAJB6",1.49748581465492e-48,0.580734484007988,0.625,0.235,3.61388251650672e-44,"DNAJB6"
"SNX9",1.64466557483034e-48,0.655717012083211,0.705,0.31,3.96907143173807e-44,"SNX9"
"LAMTOR4",1.81214145959869e-48,-0.674894475416012,0.446,0.531,4.37324098444953e-44,"LAMTOR4"
"CKAP4",1.90403530237698e-48,0.800442486152638,0.696,0.305,4.59500839522636e-44,"CKAP4"
"RSRP1",2.23440403243797e-48,-0.873031973429667,0.721,0.727,5.39228725148255e-44,"RSRP1"
"PDCD1",2.34987592956025e-48,0.523153327596438,0.342,0.04,5.67095558080774e-44,"PDCD1"
"PAFAH1B1",2.42607665782351e-48,0.468333343886217,0.805,0.424,5.85485079832549e-44,"PAFAH1B1"
"CLTA",2.55337715718765e-48,0.456772830111685,0.694,0.315,6.16206509344095e-44,"CLTA"
"HSPH1",3.26621104015618e-48,0.503513513129804,0.485,0.134,7.8823471032089e-44,"HSPH1"
"CMTM6",4.06840234972974e-48,0.566804846772025,0.658,0.267,9.81827539060278e-44,"CMTM6"
"IGHV3-21",4.50460658542253e-48,-0.572047428904471,0.135,0.411,1.08709670726002e-43,"IGHV3-21"
"MAP1LC3B",5.21792519093999e-48,0.589257338195467,0.751,0.361,1.25924188632955e-43,"MAP1LC3B"
"KLF3",5.25800153501688e-48,0.50728998706153,0.277,0.015,1.26891351044562e-43,"KLF3"
"RPL10",6.29280948076791e-48,0.46688995311981,0.99,0.916,1.51864371199372e-43,"RPL10"
"CCNI",7.3934805063577e-48,0.581451600905349,0.955,0.692,1.7842686505993e-43,"CCNI"
"LSR",7.5506832229633e-48,0.640535131690238,0.547,0.171,1.82220638219773e-43,"LSR"
"KIAA0040",7.60082820788146e-48,-0.916035023883736,0.385,0.601,1.83430787140803e-43,"KIAA0040"
"LENG8",8.68885351912274e-48,-0.984381057322302,0.529,0.608,2.09688101976989e-43,"LENG8"
"PPP3CC",9.15523889109985e-48,-0.733569579668486,0.554,0.606,2.20943380158913e-43,"PPP3CC"
"RPS5",1.10481593323641e-47,0.49128885724679,0.978,0.81,2.66625229167944e-43,"RPS5"
"ATP5MC2",1.20762685487641e-47,-0.200243028843578,0.901,0.712,2.91436588887323e-43,"ATP5MC2"
"SH3BP5",1.25760863528155e-47,-0.648985149173607,0.774,0.773,3.03498691952496e-43,"SH3BP5"
"SBNO1",1.36780107629595e-47,0.447675084841045,0.694,0.318,3.30091433742501e-43,"SBNO1"
"DYNLL1",1.40806017969614e-47,0.761665288854145,0.834,0.49,3.39807163166069e-43,"DYNLL1"
"MAT2A",1.42429399727182e-47,0.518105025648945,0.722,0.333,3.43724870361607e-43,"MAT2A"
"ADAMTS6",1.43066438650886e-47,-1.00459984827283,0.218,0.444,3.45262236396184e-43,"ADAMTS6"
"GHITM",1.93715687872279e-47,0.595043410861422,0.686,0.295,4.67494069542171e-43,"GHITM"
"RPL41",2.21168670105829e-47,0.43197280271935,0.985,0.964,5.33746351566398e-43,"RPL41"
"PLK3",2.22868913276019e-47,0.532089778919153,0.482,0.131,5.37849548409017e-43,"PLK3"
"EIF5A",2.26988818911983e-47,0.371163779101218,0.901,0.57,5.47792116680289e-43,"EIF5A"
"CD83",2.53492313563977e-47,1.01588284555484,0.714,0.331,6.11753000323945e-43,"CD83"
"PGM2L1",2.72950990505249e-47,0.357615155784104,0.404,0.096,6.58712625386317e-43,"PGM2L1"
"CXCR5",2.83976713507778e-47,0.62154839638376,0.649,0.262,6.85321002708322e-43,"CXCR5"
"SUMO2",2.95248383068227e-47,0.584270607780348,0.932,0.644,7.12522922858551e-43,"SUMO2"
"SERINC3",2.95518696460462e-47,0.431825193721538,0.531,0.179,7.13175270168032e-43,"SERINC3"
"SNRPB",2.98322501602143e-47,0.558196258962739,0.753,0.366,7.19941693116452e-43,"SNRPB"
"COL9A3",3.08769256158826e-47,0.742948640273904,0.599,0.215,7.45152845888094e-43,"COL9A3"
"IGLC3",3.24404307399727e-47,-1.07492291265755,0.338,0.591,7.82884915047762e-43,"IGLC3"
"ELF4",3.29731019441994e-47,0.364198121243492,0.36,0.07,7.95739869219364e-43,"ELF4"
"C1orf43",3.72430960867909e-47,0.451039264297984,0.643,0.263,8.98787637862525e-43,"C1orf43"
"JPT1",3.91690348614674e-47,0.818989061982342,0.636,0.258,9.45266318311793e-43,"JPT1"
"ARHGAP15",3.94644510423116e-47,-0.740337260320006,0.538,0.556,9.52395597004105e-43,"ARHGAP15"
"ZSWIM6",4.05396833964394e-47,0.423850990550098,0.305,0.031,9.78344179406272e-43,"ZSWIM6"
"RNF168",4.11867884317595e-47,0.403565213735249,0.517,0.167,9.93960765223652e-43,"RNF168"
"OSER1",4.78211416188848e-47,0.405741666986156,0.406,0.089,1.15406761068855e-42,"OSER1"
"TRABD",6.00629394919838e-47,0.515430241179307,0.75,0.366,1.44949891876005e-42,"TRABD"
"RPS3",7.70158706316254e-47,0.44463705783633,0.982,0.897,1.85862400595302e-42,"RPS3"
"SFT2D1",7.97967133805195e-47,0.579246744054318,0.578,0.2,1.92573408401208e-42,"SFT2D1"
"HMOX1",8.57155769342649e-47,0.84882818266473,0.64,0.262,2.06857401815462e-42,"HMOX1"
"CYLD",9.7563837937661e-47,0.294958265855008,0.616,0.27,2.35450810094957e-42,"CYLD"
"MIR22HG",1.03701520293092e-46,0.504135168599471,0.375,0.061,2.50262878923318e-42,"MIR22HG"
"ARPP19",1.08006338747406e-46,0.565795343461721,0.703,0.315,2.60651697299115e-42,"ARPP19"
"LRRC41",1.27287984552535e-46,0.486095127763215,0.445,0.108,3.07184093120634e-42,"LRRC41"
"ARHGAP17",1.3344003818381e-46,-0.836179366498944,0.344,0.503,3.22030844148988e-42,"ARHGAP17"
"SIPA1L1",1.43286004532079e-46,0.500013650786231,0.693,0.311,3.45792114737267e-42,"SIPA1L1"
"USP1",1.50636041813047e-46,0.479512637690945,0.526,0.169,3.63529959707425e-42,"USP1"
"AXIN1",1.52872492172803e-46,0.288825433978986,0.348,0.073,3.68927185360625e-42,"AXIN1"
"UBA6",2.1470420879239e-46,0.172895372721046,0.482,0.185,5.18145667078676e-42,"UBA6"
"LYSMD2",2.24619002535398e-46,0.534890130372708,0.45,0.109,5.42073038818677e-42,"LYSMD2"
"EEF1A1",2.57027987838219e-46,0.439842321541917,0.997,0.978,6.20285643049974e-42,"EEF1A1"
"GTPBP1",3.12581292198301e-46,0.422614982455791,0.436,0.111,7.5435243246216e-42,"GTPBP1"
"UVRAG",3.59097367501159e-46,-0.864378709418277,0.45,0.581,8.66609676990547e-42,"UVRAG"
"RHOF",4.28880124512983e-46,0.769907579129122,0.676,0.293,1.03501640448718e-41,"RHOF"
"LINC01480",4.35849689853242e-46,-1.22650519489167,0.149,0.444,1.05183605652283e-41,"LINC01480"
"ATF7IP",4.36016927596142e-46,-0.998703598390781,0.529,0.664,1.05223965136777e-41,"ATF7IP"
"SNED1",4.42218721691995e-46,0.35068378583106,0.431,0.121,1.06720644105929e-41,"SNED1"
"GPSM3",4.92354950620689e-46,-0.413962666682358,0.695,0.611,1.18820020233291e-41,"GPSM3"
"APH1A",5.43914760748357e-46,0.504186228855791,0.712,0.333,1.31262949211401e-41,"APH1A"
"XRCC6",5.67595134953705e-46,0.566132306489204,0.874,0.531,1.36977733918378e-41,"XRCC6"
"TACC1",5.82356038149849e-46,0.476131766166968,0.667,0.293,1.40539982686703e-41,"TACC1"
"RPS3A",5.86072782676108e-46,0.427256687328109,0.99,0.93,1.41436944643225e-41,"RPS3A"
"PJA2",7.08586493076876e-46,0.417871704797978,0.591,0.233,1.71003178374242e-41,"PJA2"
"RHBDD2",7.84409380811514e-46,0.448143738972408,0.505,0.161,1.89301515871243e-41,"RHBDD2"
"PTBP1",8.33256860271163e-46,0.398931604863813,0.688,0.323,2.0108987808924e-41,"PTBP1"
"ZFAND6",8.78826429080268e-46,0.522710439406201,0.56,0.192,2.12087182129941e-41,"ZFAND6"
"MAPRE2",8.8739060673631e-46,0.578650457979251,0.656,0.273,2.14153975123674e-41,"MAPRE2"
"CCSER2",8.89244702671962e-46,0.417380382242964,0.51,0.169,2.14601424095825e-41,"CCSER2"
"COX6B1",1.04975508313591e-45,-0.0829313615831913,0.772,0.55,2.5333739421319e-41,"COX6B1"
"NCKAP1L",1.21644648505916e-45,-0.574387342814096,0.529,0.495,2.93565030239327e-41,"NCKAP1L"
"PSEN1",1.44720498008794e-45,0.455331771489282,0.443,0.113,3.49253977844624e-41,"PSEN1"
"ARIH2",1.63252044861527e-45,0.27787810797608,0.657,0.316,3.93976159864322e-41,"ARIH2"
"USP14",1.88485076960691e-45,0.420400180691501,0.557,0.205,4.54871036229235e-41,"USP14"
"WIPF2",1.93822101565453e-45,0.37447156527921,0.422,0.111,4.67750877707908e-41,"WIPF2"
"TNFAIP8",1.97273012639508e-45,-0.812029931503693,0.384,0.53,4.76078961402925e-41,"TNFAIP8"
"PWP1",2.05548300306571e-45,0.497409390317094,0.64,0.263,4.96049713129847e-41,"PWP1"
"RAB6A",2.12773086810683e-45,0.385057841754437,0.639,0.275,5.1348529040022e-41,"RAB6A"
"CDC42",2.18253554936084e-45,0.584040923047334,0.908,0.603,5.26711304127253e-41,"CDC42"
"ZFAS1",2.20449959204944e-45,0.465922953281935,0.925,0.613,5.32011886549292e-41,"ZFAS1"
"WBP11",2.24730237836706e-45,0.4701162296169,0.639,0.268,5.42341482971323e-41,"WBP11"
"RPL21",2.99307930220296e-45,0.482668251492603,0.986,0.879,7.22319828000639e-41,"RPL21"
"EIF4A3",3.16335462032949e-45,0.413143815704463,0.517,0.172,7.63412370524116e-41,"EIF4A3"
"RABGAP1L",3.21829152047893e-45,-0.703854707605014,0.598,0.601,7.76670292637181e-41,"RABGAP1L"
"MAP1S",3.42862474373536e-45,0.443225662192075,0.39,0.079,8.27430009405655e-41,"MAP1S"
"SUB1",3.44561350758807e-45,0.343359720781211,0.8,0.454,8.3152990778623e-41,"SUB1"
"ATP11A",3.87219633083152e-45,0.273520552032686,0.384,0.104,9.34477140519571e-41,"ATP11A"
"SIMC1",4.42042854002851e-45,0.367063964845553,0.554,0.214,1.06678201956508e-40,"SIMC1"
"SNRNP70",4.46918418203404e-45,-0.873788467470529,0.601,0.664,1.07854821865027e-40,"SNRNP70"
"HMGN3",5.03809160129907e-45,-0.676860415714369,0.497,0.581,1.21584264614151e-40,"HMGN3"
"ALOX5",5.95123523337053e-45,-0.717590272943872,0.628,0.666,1.43621159886931e-40,"ALOX5"
"IGLC2",6.09459325359884e-45,-1.59659537244425,0.288,0.528,1.47080818989101e-40,"IGLC2"
"RNF11",6.80602760242005e-45,0.398472334478338,0.352,0.063,1.64249864129203e-40,"RNF11"
"RIC3",7.62174576071469e-45,-0.739339281909582,0.446,0.507,1.83935590443328e-40,"RIC3"
"CYTIP",7.88968431357889e-45,0.759653716610708,0.805,0.459,1.90401751539599e-40,"CYTIP"
"RPLP0",8.46405361729652e-45,0.459704553220697,0.99,0.877,2.04263005946217e-40,"RPLP0"
"VDAC1",1.14999436719266e-44,0.604596619620087,0.611,0.235,2.77528140634604e-40,"VDAC1"
"C14orf119",1.29894898683528e-44,0.502071435694709,0.497,0.147,3.13475358992959e-40,"C14orf119"
"SPAG9",2.107741458064e-44,0.433793186753144,0.557,0.205,5.08661246074585e-40,"SPAG9"
"TMX4",2.48588385130365e-44,0.73020620034873,0.635,0.258,5.9991834983511e-40,"TMX4"
"WAPL",2.5686001649084e-44,0.380380455437152,0.592,0.245,6.19880277797344e-40,"WAPL"
"RPS6",2.57174359644394e-44,0.447751262218609,0.987,0.939,6.20638882129817e-40,"RPS6"
"NOP10",2.58201819046689e-44,0.623394511519855,0.7,0.323,6.23118449905373e-40,"NOP10"
"SRSF3",2.79241120661614e-44,0.700918495646871,0.841,0.505,6.73892596492674e-40,"SRSF3"
"RASA2",2.97588847883785e-44,0.236008479429547,0.483,0.185,7.18171166597938e-40,"RASA2"
"SLC7A1",3.01326480113687e-44,0.491395007735583,0.325,0.043,7.27191194458361e-40,"SLC7A1"
"CAMKK1",3.31980513257109e-44,0.387432623596905,0.249,0.012,8.0116857264338e-40,"CAMKK1"
"TUBA1B",3.34045975110845e-44,0.57179337949536,0.848,0.498,8.06153151735003e-40,"TUBA1B"
"ARL6IP6",3.58128857028237e-44,0.32480060315113,0.43,0.124,8.64272370666245e-40,"ARL6IP6"
"RBX1",3.84852569234281e-44,0.537378934863816,0.733,0.359,9.28764705333091e-40,"RBX1"
"WHRN",3.94121693784438e-44,0.236492494242448,0.333,0.083,9.51133883609985e-40,"WHRN"
"VPS35",4.52964574104309e-44,0.396153551647493,0.663,0.305,1.09313940668593e-39,"VPS35"
"KIAA1191",4.66972266556411e-44,0.442381744458318,0.483,0.147,1.12694417088059e-39,"KIAA1191"
"GSPT1",4.69855404342521e-44,0.553748216541672,0.51,0.157,1.13390204729981e-39,"GSPT1"
"THUMPD3-AS1",4.97852663296017e-44,-0.144107270169738,0.531,0.32,1.20146783233228e-39,"THUMPD3-AS1"
"CAP1",5.40135915897248e-44,0.41201689184514,0.824,0.474,1.30351000583483e-39,"CAP1"
"ATM",5.63478991070995e-44,-0.881488781991388,0.561,0.588,1.35984384915163e-39,"ATM"
"RANBP2",6.02869303891468e-44,0.452561123273054,0.661,0.295,1.45490449108128e-39,"RANBP2"
"RPL5",6.43277592521308e-44,0.443035782822715,0.987,0.856,1.55242181403167e-39,"RPL5"
"TRAM1",6.66347410083931e-44,0.525004673719954,0.739,0.366,1.60809620475555e-39,"TRAM1"
"PPP2R1A",6.82707852745635e-44,0.438030735239437,0.74,0.376,1.64757886103104e-39,"PPP2R1A"
"TMA7",6.8796637102843e-44,-0.202180772271465,0.895,0.712,1.66026924320291e-39,"TMA7"
"RAB35",7.00530490389157e-44,0.273661046494124,0.351,0.084,1.69059023245615e-39,"RAB35"
"CLNK",7.57714049414652e-44,-1.02055938082507,0.319,0.54,1.82859131545238e-39,"CLNK"
"ARL8B",8.06297047935318e-44,0.370477578126439,0.508,0.177,1.9458366657823e-39,"ARL8B"
"AZIN1",8.50348567333889e-44,0.38631998909335,0.677,0.323,2.05214619754687e-39,"AZIN1"
"HGSNAT",1.01623830543909e-43,0.417829185062086,0.449,0.129,2.45248790251616e-39,"HGSNAT"
"ATP6V0E1",1.04370401350496e-43,0.0759187041603888,0.787,0.515,2.51877089579153e-39,"ATP6V0E1"
"HCLS1",1.10632092622947e-43,-0.513280104486119,0.773,0.72,2.66988429126958e-39,"HCLS1"
"GMFG",1.116837370831e-43,-0.490391362236682,0.634,0.589,2.69526362702646e-39,"GMFG"
"MIDN",1.17525250328869e-43,0.499998135176663,0.494,0.149,2.8362368661866e-39,"MIDN"
"TOMM7",1.26809059844346e-43,0.326660151834447,0.972,0.719,3.0602830412236e-39,"TOMM7"
"CHPT1",1.42621505729448e-43,0.434420064999053,0.481,0.147,3.44188479776877e-39,"CHPT1"
"BAK1",1.77154143553366e-43,0.430180136344893,0.418,0.103,4.27526094637338e-39,"BAK1"
"YTHDF2",1.82595477863196e-43,0.380064443039633,0.61,0.257,4.40657666727251e-39,"YTHDF2"
"TRAC",1.99997235895437e-43,-0.893383944728269,0.281,0.474,4.82653329386458e-39,"TRAC"
"PPIL4",2.31874526008072e-43,0.436801300647434,0.474,0.147,5.5958279361528e-39,"PPIL4"
"POGZ",2.70766311009091e-43,0.435731468329828,0.527,0.184,6.53440338358239e-39,"POGZ"
"CDK17",2.84665902634478e-43,0.319621123534318,0.477,0.164,6.86984222827785e-39,"CDK17"
"TUBA4A",2.99219849036481e-43,0.812829167754433,0.736,0.379,7.2210726167974e-39,"TUBA4A"
"LAPTM5",3.0562076320078e-43,0.523070348278262,0.985,0.818,7.37554587832443e-39,"LAPTM5"
"RAC1",4.22789876523227e-43,0.595550416349267,0.798,0.44,1.0203188090135e-38,"RAC1"
"PITPNB",4.28418023503062e-43,0.252702494607954,0.457,0.166,1.03390121611994e-38,"PITPNB"
"YBX1",4.74932619136093e-43,0.455971721491261,0.957,0.69,1.14615488976113e-38,"YBX1"
"PRKCD",4.90414602071598e-43,0.506780809413759,0.501,0.159,1.18351755917939e-38,"PRKCD"
"RBM3",6.50520887457249e-43,0.591570918597287,0.855,0.518,1.56990205770058e-38,"RBM3"
"ZBTB43",7.36056575428371e-43,0.406075314171409,0.383,0.084,1.77632533348129e-38,"ZBTB43"
"RPS12",8.8699814398301e-43,0.427983489005173,0.986,0.929,2.1405926208742e-38,"RPS12"
"CNPPD1",9.48960496151943e-43,0.539922496909287,0.741,0.373,2.29012636536348e-38,"CNPPD1"
"CCPG1",9.85832415428838e-43,0.263327970439031,0.415,0.134,2.37910936815441e-38,"CCPG1"
"TBC1D22A",1.11147868334744e-42,-0.689122010441634,0.421,0.478,2.68233150652237e-38,"TBC1D22A"
"SRD5A1",1.20418964521367e-42,0.353988540656303,0.379,0.091,2.90607087079416e-38,"SRD5A1"
